year	division_id	school_id	uniform_number	player_id	player_name	player_url	class_year	position	g	hbp	sf	sh	tb	xbh	hdp	go	fo	go_fo	pa
2013	1	pensacolastatecollege	12	hunterhallqfjt	Hunter Hall	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/hunterhallqfjt	So	INF	37	2		3	26	2		5	3	1.67	110
2013	1	pensacolastatecollege	24	andychaconrj9t	Andy Chacon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/andychaconrj9t	So	1B	29			1	26	3		5	4	1.25	106
2013	1	pensacolastatecollege	21	patrickmaddox862t	Patrick Maddox	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/patrickmaddox862t	So	OF	31	2		1	28	5		3	3	1.00	96
2013	1	pensacolastatecollege	30	willmullen46rp	Will Mullen	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willmullen46rp	Fr	LF/2B	33	1	1	2	27	3		3	1	3.00	94
2013	1	pensacolastatecollege	6	tatesweattcktd	Tate Sweatt	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tatesweattcktd	Fr	OF	36			4	14	3		5	6	0.83	92
2013	1	pensacolastatecollege	1	connerbakerwh9a	Conner Baker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/connerbakerwh9a	Fr	INF	24		1		18	3		9	7	1.29	78
2013	1	pensacolastatecollege	2	derekfritzw44x	Derek Fritz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/derekfritzw44x	Fr	Cathcer	23			1	11	1		2			77
2013	1	pensacolastatecollege	26	logancollier103a	Logan Collier	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/logancollier103a	Fr	3B	16	1			10	1		3	1	3.00	46
2013	1	pensacolastatecollege	16	tylerchatmanxf79	Tyler Chatman	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerchatmanxf79	Fr	LHP/1B	18				5	0		2			39
2013	1	pensacolastatecollege	28	nicholasjungergeqn	Nicholas Junger	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/nicholasjungergeqn	Fr	1B/RHP	11	1			15	4					33
2013	1	pensacolastatecollege	3	dylanstarkq6q1	Dylan Stark	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanstarkq6q1	Fr	2B	1				0	0					3
2014	1	highlandcommunitycollegekansas	15	justinpaulfs1e	Justin Paul	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/justinpaulfs1e	So	LF	38	2	2		99	25					154
2014	1	highlandcommunitycollegekansas	23	sambrooks1msf	Sam Brooks	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/sambrooks1msf	Fr	1B	37		1		58	11					152
2014	1	highlandcommunitycollegekansas	9	dakotawoods74g6	Dakota Woods	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dakotawoods74g6	Fr	3B	35		1	2	50	8					134
2014	1	highlandcommunitycollegekansas	2	aaronseelely7n	Aaron Seele	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronseelely7n	Fr	SS	34	4	1	6	41	4					130
2014	1	highlandcommunitycollegekansas	6	roycebeharxbmt	Royce Behar	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/roycebeharxbmt	So	2B	35	2	1	2	41	7					127
2014	1	highlandcommunitycollegekansas	26	evansmithhku8	Evan Smith	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/evansmithhku8	Fr	RF	32	5	1		43	13					124
2014	1	highlandcommunitycollegekansas	7	kaseyclarkhx8x	Kasey Clark	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kaseyclarkhx8x	Fr	C	36	1		2	35	8					123
2014	1	highlandcommunitycollegekansas	30	jaylenjenkinsv6vd	Jaylen Jenkins	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jaylenjenkinsv6vd	Fr	RF	30	4		1	35	7					101
2014	1	highlandcommunitycollegekansas	5	zachroberts6t9h	Zach Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/zachroberts6t9h	Fr	3B	26	6		1	13	2					68
2014	1	highlandcommunitycollegekansas	1	tylerlane397i	Tyler Lane	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerlane397i	So	OF	13			2	18	4					56
2014	1	highlandcommunitycollegekansas	8	seannbakertju1	Seann Baker	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/seannbakertju1	Fr	2B	22			1	9	2					32
2014	1	highlandcommunitycollegekansas	16	brandonbeavers409p	Brandon Beavers	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/brandonbeavers409p	Fr	LF	12	1			6	2					30
2014	1	highlandcommunitycollegekansas	4	matthoeltingzg40	Matt Hoelting	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matthoeltingzg40	Fr	CF	15	3		1	4	0					25
2014	1	highlandcommunitycollegekansas	19	tjperezy3bj	T.J. Perez	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tjperezy3bj	Fr	C	16	3			3	0					21
2014	1	highlandcommunitycollegekansas	18	elirelfordjzkp	Eli Relford	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/elirelfordjzkp	Fr	1B	10				2	0					19
2014	1	highlandcommunitycollegekansas	11	jeremywagnerb3pc	Jeremy Wagner	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeremywagnerb3pc	So	DH	14	1			2	0					19
2014	1	highlandcommunitycollegekansas	17	davidameravd1	David Amer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/davidameravd1	Fr	RF	6	1			2	1					9
2013	3	oceancountycollege	7	joeclarizocnjc	Joe Clarizo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joeclarizocnjc	So	2B	12	4		4	21	4					59
2013	3	oceancountycollege	3	mitchellprestonf6im	Mitchell Preston	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mitchellprestonf6im	So	SS	13	1		2	28	5					55
2013	3	oceancountycollege	11	johnsullivantv1y	John Sullivan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/johnsullivantv1y	Fr	OF	13			2	25	6					53
2013	3	oceancountycollege	34	caseymacleodfa2h	Casey Macleod	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/caseymacleodfa2h	So	3B	12			2	21	1					47
2013	3	oceancountycollege	24	jordanreizer90mm	Jordan Reizer	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jordanreizer90mm	Fr	OF	13			1	23	3					46
2013	3	oceancountycollege	4	danscheller633y	Dan Scheller	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/danscheller633y	So	C	11	2		1	28	6					45
2013	3	oceancountycollege	21	jamesburkem8vd	James Burke	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jamesburkem8vd	So	OF	9			2	12	1					36
2013	3	oceancountycollege	14	tyleriannaronef4h9	Tyler Iannarone	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tyleriannaronef4h9	Fr	1B	8			2	15	2					34
2013	3	oceancountycollege	33	steveschulmanygz9	Steve Schulman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/steveschulmanygz9	So	C	9			1	10	3					30
2013	3	oceancountycollege	25	nickmassonewm17	Nick Massone	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nickmassonewm17	Fr	1B	8				5	1					17
2013	3	oceancountycollege	30	kevincorrisdoi0	Kevin Corris	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kevincorrisdoi0	So	RHP	5				4	0					16
2013	3	oceancountycollege	23	cjpulcinejfuy	C.J. Pulcine	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/cjpulcinejfuy	Fr	C	5			1	7	2					14
2013	3	oceancountycollege	5	angelomiragliottai7yn	Angelo Miragliotta	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/angelomiragliottai7yn	Fr	C/OF	6				2	0					11
2013	3	oceancountycollege	28	joekaragiannakis0rxj	Joe Karagiannakis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/joekaragiannakis0rxj	Fr	1B	4				4	1					10
2013	3	oceancountycollege	6	brianpintinicsa9ah	Brian Pintinics	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brianpintinicsa9ah	Fr	2B/RHP	3			1	2	0					6
2013	3	oceancountycollege	12	brandonbloodgoodcvds	Brandon Bloodgood	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonbloodgoodcvds	Fr	RHP	3				1	0					4
2013	3	oceancountycollege	10	christaggartyx65	Chris Taggart	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/christaggartyx65	Fr	3B	2				2	1					2
2013	3	oceancountycollege	20	jordansilvestrikkea	Jordan Silvestri	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jordansilvestrikkea	Fr	3B/P	3				1	0					1
2013	3	brookdalecommunitycollege	3	nickvitalejvf1	Nick Vitale	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/nickvitalejvf1	So	OF	19				63	15					78
2013	3	brookdalecommunitycollege	5	spenceryoung9sxd	Spencer Young	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/spenceryoung9sxd	Fr	SS	19		2	1	27	6					71
2013	3	brookdalecommunitycollege	8	ryankirmanzutx	Ryan Kirman	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryankirmanzutx	So	3B	18				38	11					67
2013	3	brookdalecommunitycollege	44	jonroszel3tq4	Jon Roszel	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/jonroszel3tq4	So	OF	17	5			30	6					67
2013	3	brookdalecommunitycollege	25	timcarneyca9h	Tim Carney	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/timcarneyca9h	Fr	1B	16				41	8					55
2013	3	brookdalecommunitycollege	12	kylegollask33	Kyle Golla	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/kylegollask33	So	OF	15			2	15	5					49
2013	3	brookdalecommunitycollege	4	vintranchina73xg	Vin Tranchina	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/vintranchina73xg	So	C	12			1	22	3					37
2013	3	brookdalecommunitycollege	19	travisrudicxw0y	Travis Rudic	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/travisrudicxw0y	So	1B/RHP	15	2			24	6					35
2013	3	brookdalecommunitycollege	10	troyreynoldsf02p	Troy Reynolds	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/troyreynoldsf02p	So	2B	11				15	4					30
2013	3	brookdalecommunitycollege	16	aaronkaneo1ue	Aaron Kane	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/aaronkaneo1ue	Fr	C	8	1			7	2					26
2013	3	brookdalecommunitycollege	6	brandonruetschsx3i	Brandon Ruetsch	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/brandonruetschsx3i	Fr	2B	10		1		14	4					23
2013	3	brookdalecommunitycollege	11	dominickorlandon8cc	Dominick Orlando	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/dominickorlandon8cc	So	OF	7			1	3	0					20
2013	3	brookdalecommunitycollege	13	cosmoiacobellis2777	Cosmo Iacobellis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/cosmoiacobellis2777	So	2B	8				6	1					16
2013	3	brookdalecommunitycollege	27	mikescagnellia124	Mike Scagnelli	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/mikescagnellia124	Fr	3B	9				5	0					16
2013	3	brookdalecommunitycollege	28	justinmorganfr4n	Justin Morgan	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/justinmorganfr4n	Fr	3B	8			1	3	0					15
2013	3	brookdalecommunitycollege	7	ryanranierimcty	Ryan Ranieri	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/ryanranierimcty	Fr	OF	10				1	0					12
2013	3	brookdalecommunitycollege	24	luishidalgorb7y	Luis Hidalgo	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/luishidalgorb7y	So	SS/RHP	10	1			6	1					11
2013	3	brookdalecommunitycollege	20	walidnassaryip7	Walid Nassar	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/walidnassaryip7	Fr	C	3				1	0					7
2013	3	brookdalecommunitycollege	29	matthewjamandroni0ip	Matthew Jamandron	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/matthewjamandroni0ip	Fr	C	2				1	0					4
2013	3	brookdalecommunitycollege	2	josharomandonafh	Josh Aromando	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/josharomandonafh	Fr	OF	2				0	0					2
2013	3	brookdalecommunitycollege	51	markdramisem0f	Mark Dramis	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/markdramisem0f	Fr	1B	1				0	0					2
2013	3	brookdalecommunitycollege	33	tommygiunta88hc	Tommy Giunta	http://stats.njcaa.org/sports/bsb/2013-14/div3/players/tommygiunta88hc	So	LHP	3			1	0	0					1
2013	2	holmescommunitycollege	6	deionulmerywxf	Deion Ulmer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/deionulmerywxf			34	3	1	3	53	12		1			118
2013	2	holmescommunitycollege	2	clydekendrick1c7g	Clyde Kendrick	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/clydekendrick1c7g			31	1		6	45	8		2	1	2.00	105
2013	2	holmescommunitycollege	9	chadmcneilhfjm	Chad McNeil	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chadmcneilhfjm			33	3	1	4	48	11		1	1	1.00	103
2013	2	holmescommunitycollege	22	kylewashingtonxdg6	Kyle Washington	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kylewashingtonxdg6			32	3	2	2	24	3			3		102
2013	2	holmescommunitycollege	3	jaylanbledsoetb62	Jaylan Bledsoe	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jaylanbledsoetb62			25	6	1	3	38	8		4	2	2.00	95
2013	2	holmescommunitycollege	14	terrellhodges0e4g	Terrell Hodges	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/terrellhodges0e4g			31	9	2	1	30	8		1	2	0.50	80
2013	2	holmescommunitycollege	1	laderikwilliamskp2v	LaDerik Williams	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/laderikwilliamskp2v			28	1		6	12	1		1			71
2013	2	holmescommunitycollege	13	colemcbride6t8r	Cole McBride	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/colemcbride6t8r			24	2	1	2	20	3	1	2	1	2.00	68
2013	2	holmescommunitycollege	4	colefeazellsrli	Cole Feazell	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/colefeazellsrli			31	3	1	1	19	2			1		64
2013	2	holmescommunitycollege	29	kevinbarberem8y	Kevin Barber	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/kevinbarberem8y			27	3		5	17	2					57
2013	2	holmescommunitycollege	11	codysartinxfg5	Cody Sartin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/codysartinxfg5			19	1		2	22	4		2			53
2013	2	holmescommunitycollege	17	lucaskirklandyxtt	Lucas Kirkland	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lucaskirklandyxtt			26	4		3	9	1			1		52
2013	2	holmescommunitycollege	25	jasonhurseyyfm9	Jason Hursey	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jasonhurseyyfm9			30	1		1	10	0		1	1	1.00	44
2013	2	holmescommunitycollege	10	connorhillmv1e	Connor Hill	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/connorhillmv1e			24			1	2	0		2	1	2.00	28
2013	2	holmescommunitycollege	7	treygoffsomm	Trey Goff	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/treygoffsomm			11				2	0		1			19
2013	2	holmescommunitycollege	8	jaredbailey6anm	Jared Bailey	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jaredbailey6anm			22				0	0					0
2014	2	jonescountyjuniorcollege	3	chrismorgan2gp1	Chris Morgan	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chrismorgan2gp1	Fr	INF/OF	34	7	1	4	45	8		3	2	1.50	132
2014	2	jonescountyjuniorcollege	4	trentgiambroneq9kn	Trent Giambrone	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/trentgiambroneq9kn	So	INF/OF	34	4	2	1	56	10		1	1	1.00	126
2014	2	jonescountyjuniorcollege	28	tylergravesvaar	Tyler Graves	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylergravesvaar	So	C	33	6	4		46	8		1	3	0.33	125
2014	2	jonescountyjuniorcollege	13	joshuapankratzh2ac	Joshua Pankratz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/joshuapankratzh2ac	So	INF	34	2	1	1	47	12	1	3	1	3.00	119
2014	2	jonescountyjuniorcollege	12	jordanstarkxq4j	Jordan Stark	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jordanstarkxq4j	So	INF/OF	33	4	1	6	43	12		1	2	0.50	118
2014	2	jonescountyjuniorcollege	27	alexshermer8zc8	Alex Shermer	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/alexshermer8zc8	So	OF	32	2		1	42	10		1	3	0.33	108
2014	2	jonescountyjuniorcollege	7	stephenstigletsjlo4	Stephen Stiglets	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/stephenstigletsjlo4	So	INF/OF	33	1		4	26	4		1	1	1.00	92
2014	2	jonescountyjuniorcollege	32	chasehensleyby6i	Chase Hensley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/chasehensleyby6i	Fr	RHP/INF	30	5			40	9	1	2	1	2.00	87
2014	2	jonescountyjuniorcollege	5	carterpolles5p3u	Carter Polles	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/carterpolles5p3u	Fr	INF/OF	28	9		1	9	0		2	1	2.00	68
2014	2	jonescountyjuniorcollege	35	tylerschankinz1s8	Tyler Schankin	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerschankinz1s8	Fr	INF	20	1	1	1	22	3					62
2014	2	jonescountyjuniorcollege	33	danielgoffj69m	Daniel Goff	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/danielgoffj69m	Fr	INF/RHP	22		1		7	0			1		41
2014	2	jonescountyjuniorcollege	19	waltprinceuj0d	Walt Prince	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/waltprinceuj0d	Fr	C/INF	7	1	1	2	4	1					16
2014	2	jonescountyjuniorcollege	9	calebladnerwcnb	Caleb Ladner	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/calebladnerwcnb	Fr	INF/OF	8			1	1	0					10
2014	2	jonescountyjuniorcollege	1	jgmiley966e	J.G. Miley	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jgmiley966e	Fr	OF	20			2	0	0					7
2014	2	jonescountyjuniorcollege	24	madisonrobertszbcg	Madison Roberts	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/madisonrobertszbcg	Fr	C	2				0	0					4
2014	2	jonescountyjuniorcollege	15	laneratliffs3c6	Lane Ratliff	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/laneratliffs3c6	Fr	LHP	8				0	0					0
2013	1	georgiaperimetercollege	1	londonlindleybb18	London Lindley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/londonlindleybb18	Fr		34	4		3	61	9		6	8	0.75	148
2013	1	georgiaperimetercollege	8	matttaylor2x9o	Matt Taylor	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/matttaylor2x9o	So		37	1	3	1	49	8		8	5	1.60	136
2013	1	georgiaperimetercollege	4	jtphillips5exh	JT Phillips	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jtphillips5exh	So		36	2	3		62	13		3	7	0.43	135
2013	1	georgiaperimetercollege	11	jeradcurrywdjx	Jerad Curry	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/jeradcurrywdjx	So		35	6	4		55	13	1	4	8	0.50	133
2013	1	georgiaperimetercollege	14	ladonisbryantym4s	LaDonis Bryant	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ladonisbryantym4s	Fr		35	4	1	3	37	1		4	5	0.80	127
2013	1	georgiaperimetercollege	16	charlessheffield42ou	Charles Sheffield	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/charlessheffield42ou	So		30	4			26	3		4	2	2.00	100
2013	1	georgiaperimetercollege	28	morganbunting4odr	Morgan Bunting	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/morganbunting4odr	So		28		1		32	6	1	4	11	0.36	95
2013	1	georgiaperimetercollege	2	tylerlandmon5ibp	Tyler Landmon	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerlandmon5ibp	So		32	1	1	1	36	5		3	4	0.75	93
2013	1	georgiaperimetercollege	5	tylerschwartzrwan	Tyler Schwartz	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/tylerschwartzrwan	So		29	1	3	2	16	0		2	5	0.40	79
2013	1	georgiaperimetercollege	21	derricknelsonheyd	Derrick Nelson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/derricknelsonheyd	Fr		33		1	2	23	3			2		65
2013	1	georgiaperimetercollege	6	kendrickthompsonwgm3	Kendrick Thompson	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/kendrickthompsonwgm3	So		27	4	1	1	17	2		4	4	1.00	56
2013	1	georgiaperimetercollege	20	miltonmirandalih4	Milton Miranda	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/miltonmirandalih4	Fr		14			1	5	0		5	1	5.00	41
2013	1	georgiaperimetercollege	22	pierceressmeyer2mwv	Pierce Ressmeyer	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/pierceressmeyer2mwv	So		9		2		15	3					30
2013	1	georgiaperimetercollege	27	erikdavisyp5t	Erik Davis	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/erikdavisyp5t	So		19	1			4	0		3	1	3.00	19
2013	1	georgiaperimetercollege	25	alexdadelsscfc	Alex Dadels	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/alexdadelsscfc	Fr		10				5	0		1	2	0.50	17
2013	1	georgiaperimetercollege	24	austinsimmonsj4ze	Austin Simmons	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/austinsimmonsj4ze	Fr		11				5	1					15
2013	1	georgiaperimetercollege	7	ryanlangj5wh	Ryan Lang	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/ryanlangj5wh	Fr		7	1			1	0		2			6
2013	1	georgiaperimetercollege	3	aaronbentleyqf0u	Aaron Bentley	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/aaronbentleyqf0u	Fr		16				1	0					2
2013	1	georgiaperimetercollege	9	willdreggors1njn	Will Dreggors	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/willdreggors1njn	Fr		4				0	0					1
2013	1	georgiaperimetercollege	42	dylanwilliamsqksn	Dylan Williams	http://stats.njcaa.org/sports/bsb/2013-14/div1/players/dylanwilliamsqksn	Fr		10				0	0					1
2014	2	willistonstatecollege	30	tylerwiwchart3r2	Tyler Wiwchar	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/tylerwiwchart3r2	So	C/1B	9				8	2		4	2	2.00	31
2014	2	willistonstatecollege	15	jarrodadams6epr	Jarrod Adams	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/jarrodadams6epr	Fr	C	9				6	1		2	2	1.00	26
2014	2	willistonstatecollege	44	haydenbensonq8e2	Hayden Benson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/haydenbensonq8e2	Fr	OF	8	1		1	8	1		3			23
2014	2	willistonstatecollege	9	palmerpowis7blf	Palmer Powis	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/palmerpowis7blf	Fr	MIF	9				4	0	1	2	3	0.67	23
2014	2	willistonstatecollege	20	rieleygibson6onk	Rieley Gibson	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/rieleygibson6onk	Fr	OF	9				2	0		3	1	3.00	21
2014	2	willistonstatecollege	28	parkerkinkadehtnh	Parker Kinkade	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/parkerkinkadehtnh	Fr	3B/RHP	8	2		1	0	0		1	2	0.50	20
2014	2	willistonstatecollege	13	rjburrolamxog	RJ Burrola	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/rjburrolamxog	So	RHP/OF	8	1		1	10	3			1		18
2014	2	willistonstatecollege	11	brendandiazx0cp	Brendan Diaz	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/brendandiazx0cp	Fr	3B/RHP	9				2	0		3	2	1.50	17
2014	2	willistonstatecollege	23	marklacroixqv7r	Mark LaCroix	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/marklacroixqv7r	So	OF/RHP/C	9	2		1	4	1		2	1	2.00	15
2014	2	willistonstatecollege	8	lukemyers5tmt	Luke Myers	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/lukemyers5tmt	So	1B/RHP	9	2			0	0		1	3	0.33	13
2014	2	willistonstatecollege	5	devingomezuv3v	Devin Gomez	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/devingomezuv3v	So	2B	6				3	0					12
2014	2	willistonstatecollege	17	haydenmalcolma52g	Hayden Malcolm	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/haydenmalcolma52g	So	C	8				3	1			2		11
2014	2	willistonstatecollege	3	loganmcgregorpy2n	Logan McGregor	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/loganmcgregorpy2n	Fr	SS	6				3	0					9
2014	2	willistonstatecollege	22	braydonbolotas4hkh	Braydon Bolotas	http://stats.njcaa.org/sports/bsb/2013-14/div2/players/braydonbolotas4hkh	So	RHP/INF	6				2	1					8
