year	division_id	school_id	roster_url	original_filename	saved_filename	content_disposition	meta
2014	1	stjohnsriverstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=65y9l52faw4pwrzh&view=ext	STJOHNSR.TRO	stjohnsriverstatecollege-1-2014.tro	"attachment; filename=""STJOHNSR.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:45 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STJOHNSR.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kansascitykansascommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=bhr5ttv2lt8nv1wj&view=exte	KANSASCI.TRX	kansascitykansascommunitycollege-1-2014.trx	"attachment; filename=""KANSASCI.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:45 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KANSASCI.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	sewardcountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=u1co82pdbk3zf3s6&view=ext	SEWARDCO.TRO	sewardcountycommunitycollege-1-2013.tro	"attachment; filename=""SEWARDCO.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEWARDCO.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""714"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	vermilioncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=hrfbpewgzn23yucc&view=exte	VERMILIO.TRX	vermilioncommunitycollege-3-2013.trx	"attachment; filename=""VERMILIO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""VERMILIO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2226"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	indianriverstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=w53310f9lqneuhmo&view=ext	INDIANRI.TRO	indianriverstatecollege-1-2013.tro	"attachment; filename=""INDIANRI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:45 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""INDIANRI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""525"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stjohnsriverstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=65y9l52faw4pwrzh&view=exte	STJOHNSR.TRX	stjohnsriverstatecollege-1-2014.trx	"attachment; filename=""STJOHNSR.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STJOHNSR.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	sewardcountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=u1co82pdbk3zf3s6&view=exte	SEWARDCO.TRX	sewardcountycommunitycollege-1-2013.trx	"attachment; filename=""SEWARDCO.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SEWARDCO.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3604"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	indianriverstatecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=w53310f9lqneuhmo&view=exte	INDIANRI.TRX	indianriverstatecollege-1-2013.trx	"attachment; filename=""INDIANRI.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:46 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""INDIANRI.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2650"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	waubonseecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=5l74pgrdzmrp5z4q&view=ext	WAUBONSE.TRO	waubonseecommunitycollege-3-2013.tro	"attachment; filename=""WAUBONSE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:49 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WAUBONSE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kaskaskiacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=0506859zh4ne6t2m&view=ext	KASKASKI.TRO	kaskaskiacollege-1-2014.tro	"attachment; filename=""KASKASKI.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:50 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KASKASKI.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	waubonseecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=5l74pgrdzmrp5z4q&view=exte	WAUBONSE.TRX	waubonseecommunitycollege-3-2013.trx	"attachment; filename=""WAUBONSE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:50 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WAUBONSE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3816"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	shawneecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=h9czc8xb3wkb58d7&view=ext	SHAWNEEC.TRO	shawneecommunitycollege-1-2013.tro	"attachment; filename=""SHAWNEEC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:51 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SHAWNEEC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""504"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kaskaskiacollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=0506859zh4ne6t2m&view=exte	KASKASKI.TRX	kaskaskiacollege-1-2014.trx	"attachment; filename=""KASKASKI.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:50 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KASKASKI.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stlouiscommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=dcrjy3ozkvc61bbq&view=ext	STLOUISC.TRO	stlouiscommunitycollege-1-2014.tro	"attachment; filename=""STLOUISC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:51 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STLOUISC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""672"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	shawneecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=h9czc8xb3wkb58d7&view=exte	SHAWNEEC.TRX	shawneecommunitycollege-1-2013.trx	"attachment; filename=""SHAWNEEC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:52 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SHAWNEEC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2544"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stlouiscommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=dcrjy3ozkvc61bbq&view=exte	STLOUISC.TRX	stlouiscommunitycollege-1-2014.trx	"attachment; filename=""STLOUISC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:51 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STLOUISC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3392"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	iowawesterncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=lvopsnqgx80l75vi&view=ext	IOWAWEST.TRO	iowawesterncommunitycollege-1-2013.tro	"attachment; filename=""IOWAWEST.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:52 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""IOWAWEST.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""798"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	westerntechnicalcollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=aby1mz1pzkmju7qp&view=ext	UNKNOWN.TRO	westerntechnicalcollege-3-2013.tro	"attachment; filename=""UNKNOWN.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:52 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	iowawesterncommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=lvopsnqgx80l75vi&view=exte	IOWAWEST.TRX	iowawesterncommunitycollege-1-2013.trx	"attachment; filename=""IOWAWEST.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:52 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""IOWAWEST.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""4028"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	westerntechnicalcollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=aby1mz1pzkmju7qp&view=exte	UNKNOWN.TRX	westerntechnicalcollege-3-2013.trx	"attachment; filename=""UNKNOWN.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:54 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""UNKNOWN.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""0"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kishwaukeecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=tw7a6sqsw6sjqrt6&view=ext	KISHWAUK.TRO	kishwaukeecollege-1-2014.tro	"attachment; filename=""KISHWAUK.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:54 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KISHWAUK.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""567"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	kishwaukeecollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=tw7a6sqsw6sjqrt6&view=exte	KISHWAUK.TRX	kishwaukeecollege-1-2014.trx	"attachment; filename=""KISHWAUK.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:56 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""KISHWAUK.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2862"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	westmorelandcountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=m27qquhooum9w14f&view=ext	WESTMORE.TRO	westmorelandcountycommunitycollege-3-2013.tro	"attachment; filename=""WESTMORE.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:56 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WESTMORE.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""315"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stpetersburgcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=n6tbfv5xr7xaaalm&view=ext	STPETERS.TRO	stpetersburgcollege-1-2014.tro	"attachment; filename=""STPETERS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:56 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STPETERS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""546"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	sheltonstatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=qd2iah2ixfladb1u&view=ext	SHELTONS.TRO	sheltonstatecommunitycollege-1-2013.tro	"attachment; filename=""SHELTONS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:57 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SHELTONS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""630"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	3	westmorelandcountycommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div3/players?teamId=m27qquhooum9w14f&view=exte	WESTMORE.TRX	westmorelandcountycommunitycollege-3-2013.trx	"attachment; filename=""WESTMORE.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:56 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""WESTMORE.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""1590"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	stpetersburgcollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=n6tbfv5xr7xaaalm&view=exte	STPETERS.TRX	stpetersburgcollege-1-2014.trx	"attachment; filename=""STPETERS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:57 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""STPETERS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2756"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	sheltonstatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=qd2iah2ixfladb1u&view=exte	SHELTONS.TRX	sheltonstatecommunitycollege-1-2013.trx	"attachment; filename=""SHELTONS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:58 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""SHELTONS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3180"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	jacksonstatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=tq222czaqxrj3kwt&view=ext	JACKSONS.TRO	jacksonstatecommunitycollege-1-2013.tro	"attachment; filename=""JACKSONS.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:01:57 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JACKSONS.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""567"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2013	1	jacksonstatecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=tq222czaqxrj3kwt&view=exte	JACKSONS.TRX	jacksonstatecommunitycollege-1-2013.trx	"attachment; filename=""JACKSONS.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:01:58 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""JACKSONS.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""2862"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	labettecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=5mqfbufqyzkku4ym&view=ext	LABETTEC.TRO	labettecommunitycollege-1-2014.tro	"attachment; filename=""LABETTEC.TRO"""	"{""date""=>""Wed, 09 Apr 2014 08:02:00 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LABETTEC.TRO\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""693"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
2014	1	labettecommunitycollege	http://stats.njcaa.org/sports/bsb/2013-14/div1/players?teamId=5mqfbufqyzkku4ym&view=exte	LABETTEC.TRX	labettecommunitycollege-1-2014.trx	"attachment; filename=""LABETTEC.TRX"""	"{""date""=>""Wed, 09 Apr 2014 08:02:00 GMT"", ""server""=>""Apache/2.2.10 (Fedora)"", ""content-disposition""=>""attachment; filename=\""LABETTEC.TRX\"""", ""content-language""=>""en-US"", ""x-cache""=>""MISS from Anonymouse.org"", ""x-cache-lookup""=>""MISS from Anonymouse.org:3128"", ""proxy-connection""=>""close"", ""content-length""=>""3498"", ""connection""=>""close"", ""content-type""=>""text/plain""}"
